,id,rating
0,1,6.238096018186066
1,2,4.433295500023422
2,3,2.2349612183147007
3,4,0.37381272894574935
4,5,1.052679787456895
5,6,8.682546870664638
6,7,3.022963551454687
7,8,4.473877467966611
8,9,7.053220914989162
9,10,2.8388612509125632
10,11,7.8612782568031045
11,12,6.228251787621869
12,13,3.3843821314315425
13,14,6.2024671217241165
14,15,5.914588975089802
15,16,2.5381085542107886
16,17,1.4448370220834428
17,18,7.220085332547508
18,19,2.9491430142782615
19,20,7.081607677553966
20,21,0.5731393973655097
21,22,3.757856183964071
22,23,4.270278395929269
23,24,3.4702634269825516
24,25,1.1035364501119083
25,26,6.226299660025503
26,27,5.583848177664301
27,28,8.49744470241792
28,29,8.08439056544329
29,30,9.993224741060201
30,31,9.280276510116007
31,32,0.01900239378824997
32,33,6.837976684576891
33,34,8.782154636915754
34,35,5.710783576319926
35,36,8.810040030790708
36,37,5.902791104087451
37,38,7.796037673333104
38,39,1.883362668828108
39,40,0.8484823867769553
40,41,9.514371229685747
41,42,1.6058085946842404
42,43,3.976980648153472
43,44,8.26326625681111
44,45,4.484810646682948
45,46,8.709872270076986
46,47,9.835938262988682
47,48,8.726553829409097
48,49,7.963076059059814
49,50,5.019524397878291
50,51,8.11049868757392
51,52,5.894386735890623
52,53,4.6613298132314895
53,54,2.901612927843742
54,55,4.936889386955013
55,56,0.22554846291327424
56,57,6.2284522529598965
57,58,3.8416113508433583
58,59,5.4077352173352065
59,60,1.1107881702487565
60,61,0.393761502551242
61,62,1.2311818425452892
62,63,4.494729586578552
63,64,5.13631504090899
64,65,0.02072140527526356
65,66,0.7954843725242555
66,67,9.751274248476408
67,68,8.361060967729387
68,69,9.577954371935332
69,70,0.21538763078255196
70,71,4.150549565748131
71,72,7.423836033805524
72,73,2.780997618068075
73,74,2.181332260440115
74,75,4.921843431938817
75,76,7.107312451786083
76,77,2.758394782880511
77,78,5.012423300026114
78,79,0.09194774911875037
79,80,8.249480400185941
80,81,0.07126513925634348
81,82,9.06755603538553
82,83,1.2297981882326858
83,84,4.494657812116756
84,85,2.981608812943387
85,86,2.604594180178416
86,87,6.681924033818593
87,88,6.423698054843609
88,89,6.089110053955267
89,90,4.169178598778551
90,91,9.237757738252077
91,92,6.971042525177172
92,93,8.043455127017333
93,94,7.759376917032822
94,95,4.713768399005371
95,96,5.440903714805537
96,97,8.349597345907595
97,98,9.424114628531203
98,99,3.863975544708974
99,100,4.611628331297213
