,id,rating
0,1,0.006626158488686196
1,2,9.107906912173986
2,3,4.5940244108247015
3,4,7.447447850833449
4,5,3.807364813732436
5,6,2.7555698395003594
6,7,9.166600834336942
7,8,0.45025677396003494
8,9,8.013337122774653
9,10,3.559233499432777
10,11,1.6485326842653725
11,12,7.374545121283173
12,13,0.5221915929336951
13,14,9.45350879898273
14,15,3.2172604624108017
15,16,2.6849531500488064
16,17,5.256037874061125
17,18,3.8193920717795993
18,19,1.601483584946436
19,20,8.199566087196454
20,21,4.260021777271782
21,22,4.618168039259309
22,23,6.732700096098856
23,24,6.139629617668229
24,25,6.865428112385752
25,26,5.1708185092540795
26,27,4.504731811873242
27,28,3.8766832489673164
28,29,4.000841313984747
29,30,7.985293187055737
30,31,9.884831049754366
31,32,0.8258325449697324
32,33,3.972565696768291
33,34,1.839064075192851
34,35,1.982892210787297
35,36,3.1679624498578285
36,37,4.019123982995907
37,38,2.3580055013090764
38,39,6.814227425946507
39,40,7.999736509877638
40,41,5.14671723191347
41,42,3.7881467229324537
42,43,6.728922407471758
43,44,5.98638601566954
44,45,9.480790005423414
45,46,3.644612509629963
46,47,0.987967016591057
47,48,3.961714247438166
48,49,0.5205068696822979
49,50,1.8294381674199744
50,51,0.6865708961140993
51,52,8.73154351415497
52,53,3.869773110632445
53,54,4.587727000884795
54,55,2.78671789716735
55,56,2.8879525389904757
56,57,1.629462984918436
57,58,2.7510211903841517
58,59,9.809031815768313
59,60,7.3358323786597746
60,61,1.5015038041218798
61,62,0.7577989711761612
62,63,5.852288479514042
63,64,7.08616698903493
64,65,1.660356678956112
65,66,8.986213215772946
66,67,1.1473032293779062
67,68,8.682231871428403
68,69,2.0272001792484726
69,70,7.546009784514975
70,71,2.73404652911157
71,72,2.3532486890474824
72,73,8.862882915155026
73,74,2.468261692174
74,75,6.448313880754245
75,76,0.3520963695232959
76,77,2.999834491655836
77,78,2.7376242905966874
78,79,6.393744455346316
79,80,3.8364821640776636
80,81,0.1919505261699661
81,82,8.67308437092418
82,83,5.15441953431521
83,84,0.8802863565306884
84,85,2.6292928419555297
85,86,6.3195686694516215
86,87,9.52994730938075
87,88,4.22428412226404
88,89,6.360032334052349
89,90,5.226112707835925
90,91,9.284956811442964
91,92,1.160273822043948
92,93,7.690797074702992
93,94,1.7364676970184745
94,95,5.144752466311423
95,96,3.783511830233092
96,97,3.364058132901061
97,98,1.7613735283131982
98,99,6.182363058423571
99,100,8.853131309066708
