,id,rating
0,1,7.204053157576085
1,2,4.5826643712759925
2,3,5.401831970281665
3,4,1.2166187855920263
4,5,3.696057222210065
5,6,0.04729656097264834
6,7,3.25934743313805
7,8,4.5191582482429995
8,9,9.538958372644037
9,10,1.8145835936127486
10,11,8.968677124737876
11,12,6.2509619316985106
12,13,0.004846083534789658
13,14,4.664014810619092
14,15,4.323655656165933
15,16,6.429335444728527
16,17,4.7215018759062275
17,18,1.2531558315182112
18,19,6.930764613044974
19,20,7.158415673413585
20,21,8.863023098791324
21,22,1.521779628928499
22,23,8.452637441071646
23,24,9.382635035213475
24,25,1.3667055137650919
25,26,4.414842468460174
26,27,5.4549924116702755
27,28,2.3297543529327305
28,29,9.556813181985106
29,30,9.681664371256359
30,31,5.85914896385005
31,32,3.4979385094590434
32,33,4.813039539262986
33,34,9.165671593700784
34,35,4.904596337596776
35,36,1.1318758976640064
36,37,7.326639769821888
37,38,1.412358281584134
38,39,8.50987209962556
39,40,6.827998566657401
40,41,8.28730528561615
41,42,5.171550976540143
42,43,3.2342439221630626
43,44,3.859933099317947
44,45,2.3590327377169693
45,46,0.2757764543305741
46,47,4.45727523497824
47,48,2.6068473640135146
48,49,7.179525322616177
49,50,4.232134670048983
50,51,7.78897108073108
51,52,2.463849308761442
52,53,2.7432869449179496
53,54,2.5217776161246706
54,55,9.57255202609853
55,56,3.5208083512648027
56,57,3.0621116893609788
57,58,2.333041805892476
58,59,4.453198094321545
59,60,5.642028240509848
60,61,8.315266258186316
61,62,5.917976903008471
62,63,1.6424901843995865
63,64,4.5003865764386575
64,65,1.8098539676065406
65,66,7.177433066682016
66,67,4.753156586888629
67,68,6.262520378756598
68,69,8.302861782596782
69,70,8.85260492414269
70,71,0.7537736659459215
71,72,1.1372851580909649
72,73,9.227850163576456
73,74,3.752291075057882
74,75,4.150914466203095
75,76,4.629062678084109
76,77,2.944494948584043
77,78,5.340287342663571
78,79,7.093108875785143
79,80,8.705751185142356
80,81,4.0674673159429044
81,82,2.918467849254051
82,83,2.3656208266334975
83,84,7.357922401112028
84,85,9.008168262877291
85,86,4.295112859774314
86,87,8.506847088282926
87,88,3.756036734820002
88,89,1.1929866980330084
89,90,6.370574871270408
90,91,6.83091957015823
91,92,9.904620894167792
92,93,5.511953699377832
93,94,3.1805447262687467
94,95,6.598292852030703
95,96,8.357526927732057
96,97,9.441656729030338
97,98,7.570176270934788
98,99,0.8444576672457405
99,100,4.8865652613210955
100,101,5.111667414949155
101,102,4.260635035311617
102,103,7.3993079191001705
103,104,8.335313483615677
104,105,2.682510043664835
105,106,5.170632130897335
106,107,7.434916410070991
107,108,9.45487963478713
108,109,8.543337960251257
109,110,9.935040389948016
110,111,0.464119808791279
111,112,8.106598774997364
112,113,7.634414777427403
113,114,2.974876667464552
114,115,6.387744871267682
115,116,1.2714167429190193
116,117,3.37280880835272
117,118,9.896649421682564
118,119,8.706992063566844
119,120,0.9178647715348376
120,121,6.630760483999435
121,122,5.492313064166465
122,123,3.405260125874471
123,124,8.397263425929495
124,125,4.055915598117713
125,126,8.385738226150266
126,127,4.5839793091550955
127,128,5.056545000134486
128,129,9.815077048927908
129,130,9.914978785116999
130,131,0.059938418083961276
131,132,5.695647964073601
132,133,3.679403808761429
133,134,3.8334872720311495
134,135,3.5487212666505585
135,136,2.453389311879859
136,137,4.791063632353065
137,138,9.14349232472965
138,139,0.04147138097373104
139,140,6.642386210164565
140,141,0.5200084410627304
141,142,6.728420279923613
142,143,7.121467369597947
143,144,3.305215367590008
144,145,6.707615339202301
145,146,9.897890257964479
146,147,8.008265441273007
147,148,8.356578983880045
148,149,1.0285139156712542
149,150,9.7412416888887
150,151,4.925362057423114
151,152,4.7871661243820816
152,153,9.396410212435281
153,154,7.195822749463283
154,155,4.462899722066078
155,156,7.039670954353841
156,157,6.504571887496383
157,158,9.606436074050485
158,159,2.7949838390548054
159,160,0.6044199940679562
160,161,9.597096085553062
161,162,4.723256717014564
162,163,8.40845531174068
163,164,3.38761008361818
164,165,7.2228547930381986
165,166,1.2979073617330594
166,167,9.920013494616214
167,168,2.357870558721009
168,169,4.512484039271568
169,170,5.3543283867404075
170,171,3.881045172481926
171,172,6.253659826222887
172,173,9.88858058922126
173,174,6.531019536773046
174,175,6.4240149254057
175,176,4.089216555582167
176,177,3.2479921882261378
177,178,0.3041943718029494
178,179,2.730254094792567
179,180,7.131694321522088
180,181,3.8453331664745063
181,182,9.180714674540539
182,183,2.476996628799638
183,184,6.558092812694048
184,185,9.138254533188427
185,186,3.522649624921148
186,187,6.164182920439382
187,188,5.421874569175485
188,189,7.429954236953289
189,190,7.032718378163743
190,191,4.514677994469611
191,192,2.708046316133367
192,193,3.096633014779365
193,194,1.920897907750978
194,195,2.9640767892191033
195,196,7.978058330938659
196,197,7.573349536996325
197,198,9.201991722496881
198,199,5.414767981414287
199,200,3.845601516864253
200,201,3.099173572870085
201,202,3.1276216521696876
202,203,6.313811209354733
203,204,2.569404208147751
204,205,9.54498233140752
205,206,1.3725437917148509
206,207,1.7424602271373058
207,208,0.732022643882837
208,209,3.1641771242421326
209,210,0.7637042512090586
210,211,9.113190484430637
211,212,5.259951620647152
212,213,6.491413026517838
213,214,3.6155163836388615
214,215,8.453579512072142
215,216,8.149866570874119
216,217,6.78552418989736
217,218,2.621653385743894
218,219,5.937963070891151
219,220,5.917507310989782
220,221,8.834952454457877
221,222,2.6049618003316777
222,223,7.942643892569407
223,224,9.659902025962374
224,225,1.1745843983905369
225,226,3.051580081818057
226,227,1.5486057692803312
227,228,7.643337953560274
228,229,4.479170258473469
229,230,8.33860637715607
230,231,1.98854076356771
231,232,5.350834990636406
232,233,3.418436209243519
233,234,8.82321038743762
234,235,5.612265880470275
235,236,4.588730657703871
236,237,2.9841764674039517
237,238,5.030140776055667
238,239,4.547576519784751
239,240,9.713137877044431
240,241,7.200188925334005
241,242,0.2613201569070367
242,243,6.2054942688972226
243,244,5.673930593618906
244,245,8.405583365405457
245,246,3.0490241501622837
246,247,5.244684693492881
247,248,3.1114708185317164
248,249,7.392168485393469
249,250,8.591598767126085
250,251,4.680835985347983
251,252,2.644196010327472
252,253,9.663734276820122
253,254,7.053823370619035
254,255,3.0761535866238687
255,256,5.91556457799293
256,257,0.7465829553851444
257,258,4.158798455705358
258,259,6.220699946996407
259,260,9.3622671581678
260,261,8.747930749118447
261,262,0.04210625050355632
262,263,0.343994216777177
263,264,8.84271444432424
264,265,2.7094381791122766
265,266,1.5866139079079422
266,267,8.789876164332417
267,268,9.482711099524185
268,269,8.339146430329727
269,270,8.345190846978772
270,271,5.577713970414586
271,272,5.836429814887499
272,273,1.7748549832671712
273,274,5.891655894234953
274,275,6.622620980973215
275,276,2.8761380946968984
276,277,7.921715945588402
277,278,6.577643287713557
278,279,8.446671363528676
279,280,8.771416936030986
280,281,1.6582153239982222
281,282,1.0725799105904232
282,283,4.766319739518846
283,284,7.085974834529951
284,285,3.1267989502382845
285,286,4.869156642021368
286,287,9.1178277870001
287,288,1.2548073826174166
288,289,3.6674936505047926
289,290,9.340452996353182
290,291,4.331568323674414
291,292,5.213616087812744
292,293,9.573985178123202
293,294,0.9410162074695705
294,295,3.0802861604021983
295,296,8.84695035643157
296,297,3.1661995802436227
297,298,0.01249003928254333
298,299,3.9987004019659578
299,300,5.012445695233112
300,301,8.295119621637324
301,302,4.972051501801613
302,303,9.335087874335441
303,304,2.359624093657078
304,305,2.3454366021754183
305,306,2.5527965550513043
306,307,2.6731926132428208
307,308,5.898530484131765
308,309,6.07267317630528
309,310,4.122650870124774
310,311,8.937886716347887
